Iteration,Time,Residual
20100, 25.125, 1.31398e-10
20200, 25.25, 1.31162e-10
20300, 25.375, 1.31137e-10
20400, 25.5, 1.3119e-10
20500, 25.625, 1.31082e-10
20600, 25.75, 1.30557e-10
20700, 25.875, 1.30995e-10
20800, 26, 1.3073e-10
20900, 26.125, 1.29785e-10
21000, 26.25, 1.30674e-10
21100, 26.375, 1.30326e-10
21200, 26.5, 1.28996e-10
21300, 26.625, 1.3073e-10
21400, 26.75, 1.30391e-10
21500, 26.875, 1.28613e-10
21600, 27, 1.31029e-10
21700, 27.125, 1.30719e-10
21800, 27.25, 1.28591e-10
21900, 27.375, 1.31035e-10
22000, 27.5, 1.3105e-10
22100, 27.625, 1.29245e-10
22200, 27.75, 1.31173e-10
22300, 27.875, 1.31141e-10
22400, 28, 1.29766e-10
22500, 28.125, 1.3117e-10
22600, 28.25, 1.31144e-10
22700, 28.375, 1.30293e-10
22800, 28.5, 1.31141e-10
22900, 28.625, 1.31279e-10
23000, 28.75, 1.30763e-10
23100, 28.875, 1.31292e-10
23200, 29, 1.31657e-10
23300, 29.125, 1.31074e-10
23400, 29.25, 1.31455e-10
23500, 29.375, 1.32209e-10
23600, 29.5, 1.31655e-10
23700, 29.625, 1.31777e-10
23800, 29.75, 1.326e-10
23900, 29.875, 1.31731e-10
24000, 30, 1.31825e-10
24100, 30.125, 1.32435e-10
24200, 30.25, 1.31593e-10
24300, 30.375, 1.3142e-10
24400, 30.5, 1.31823e-10
24500, 30.625, 1.31264e-10
24600, 30.75, 1.30764e-10
24700, 30.875, 1.31385e-10
24800, 31, 1.30957e-10
24900, 31.125, 1.30008e-10
25000, 31.25, 1.31147e-10
25100, 31.375, 1.30931e-10
25200, 31.5, 1.29208e-10
25300, 31.625, 1.3112e-10
25400, 31.75, 1.30946e-10
25500, 31.875, 1.28891e-10
25600, 32, 1.31313e-10
25700, 32.125, 1.31122e-10
25800, 32.25, 1.29116e-10
25900, 32.375, 1.31301e-10
26000, 32.5, 1.313e-10
26100, 32.625, 1.29505e-10
26200, 32.75, 1.31248e-10
26300, 32.875, 1.31325e-10
26400, 33, 1.30161e-10
26500, 33.125, 1.31256e-10
26600, 33.25, 1.31355e-10
26700, 33.375, 1.30713e-10
26800, 33.5, 1.31303e-10
26900, 33.625, 1.31647e-10
27000, 33.75, 1.31084e-10
27100, 33.875, 1.31538e-10
27200, 34, 1.32021e-10
27300, 34.125, 1.31238e-10
27400, 34.25, 1.31782e-10
27500, 34.375, 1.32354e-10
27600, 34.5, 1.31658e-10
27700, 34.625, 1.31853e-10
27800, 34.75, 1.3257e-10
27900, 34.875, 1.31628e-10
28000, 35, 1.31702e-10
28100, 35.125, 1.32056e-10
28200, 35.25, 1.31433e-10
28300, 35.375, 1.31294e-10
28400, 35.5, 1.31713e-10
28500, 35.625, 1.3122e-10
28600, 35.75, 1.30597e-10
28700, 35.875, 1.31431e-10
28800, 36, 1.31059e-10
28900, 36.125, 1.29869e-10
29000, 36.25, 1.31406e-10
29100, 36.375, 1.31168e-10
29200, 36.5, 1.29488e-10
29300, 36.625, 1.31907e-10
29400, 36.75, 1.31667e-10
29500, 36.875, 1.29464e-10
29600, 37, 1.31983e-10
29700, 37.125, 1.31769e-10
29800, 37.25, 1.29952e-10
29900, 37.375, 1.31824e-10
30000, 37.5, 1.31525e-10
30100, 37.625, 1.30067e-10
30200, 37.75, 1.31503e-10
30300, 37.875, 1.31329e-10
30400, 38, 1.30684e-10
30500, 38.125, 1.31627e-10
30600, 38.25, 1.31546e-10
30700, 38.375, 1.31197e-10
30800, 38.5, 1.32018e-10
30900, 38.625, 1.32101e-10
31000, 38.75, 1.31256e-10
31100, 38.875, 1.3223e-10
31200, 39, 1.32551e-10
31300, 39.125, 1.31759e-10
31400, 39.25, 1.32425e-10
31500, 39.375, 1.33137e-10
31600, 39.5, 1.32034e-10
31700, 39.625, 1.3259e-10
31800, 39.75, 1.33432e-10
31900, 39.875, 1.32241e-10
32000, 40, 1.32571e-10
32100, 40.125, 1.33362e-10
32200, 40.25, 1.32466e-10
32300, 40.375, 1.32241e-10
32400, 40.5, 1.33178e-10
32500, 40.625, 1.32521e-10
32600, 40.75, 1.31656e-10
32700, 40.875, 1.33124e-10
32800, 41, 1.32492e-10
32900, 41.125, 1.31126e-10
33000, 41.25, 1.33046e-10
33100, 41.375, 1.32673e-10
33200, 41.5, 1.30831e-10
33300, 41.625, 1.3339e-10
33400, 41.75, 1.33003e-10
33500, 41.875, 1.31112e-10
33600, 42, 1.3342e-10
33700, 42.125, 1.33135e-10
33800, 42.25, 1.31586e-10
33900, 42.375, 1.33456e-10
34000, 42.5, 1.3313e-10
34100, 42.625, 1.32082e-10
34200, 42.75, 1.33508e-10
34300, 42.875, 1.33238e-10
34400, 43, 1.32615e-10
34500, 43.125, 1.33584e-10
34600, 43.25, 1.33548e-10
34700, 43.375, 1.3291e-10
34800, 43.5, 1.33852e-10
34900, 43.625, 1.34096e-10
35000, 43.75, 1.33068e-10
35100, 43.875, 1.34039e-10
35200, 44, 1.34546e-10
35300, 44.125, 1.33393e-10
35400, 44.25, 1.34139e-10
35500, 44.375, 1.35091e-10
35600, 44.5, 1.33694e-10
35700, 44.625, 1.34097e-10
35800, 44.75, 1.34965e-10
35900, 44.875, 1.33815e-10
36000, 45, 1.33963e-10
36100, 45.125, 1.34717e-10
36200, 45.25, 1.3406e-10
36300, 45.375, 1.33532e-10
36400, 45.5, 1.34597e-10
36500, 45.625, 1.34154e-10
36600, 45.75, 1.33033e-10
36700, 45.875, 1.34538e-10
36800, 46, 1.34362e-10
36900, 46.125, 1.32551e-10
37000, 46.25, 1.34582e-10
37100, 46.375, 1.34602e-10
37200, 46.5, 1.32421e-10
37300, 46.625, 1.34928e-10
37400, 46.75, 1.34635e-10
37500, 46.875, 1.32806e-10
37600, 47, 1.34913e-10
37700, 47.125, 1.34722e-10
37800, 47.25, 1.33075e-10
37900, 47.375, 1.34915e-10
38000, 47.5, 1.34735e-10
38100, 47.625, 1.33637e-10
38200, 47.75, 1.34947e-10
38300, 47.875, 1.34894e-10
38400, 48, 1.33981e-10
38500, 48.125, 1.35011e-10
38600, 48.25, 1.35262e-10
38700, 48.375, 1.34201e-10
38800, 48.5, 1.35135e-10
38900, 48.625, 1.35709e-10
39000, 48.75, 1.34612e-10
39100, 48.875, 1.35326e-10
39200, 49, 1.36196e-10
39300, 49.125, 1.34829e-10
39400, 49.25, 1.35273e-10
39500, 49.375, 1.36363e-10
39600, 49.5, 1.34937e-10
39700, 49.625, 1.35066e-10
39800, 49.75, 1.35899e-10
39900, 49.875, 1.34939e-10
40000, 50, 1.34794e-10
40100, 50.125, 1.35507e-10
40200, 50.25, 1.34939e-10
40300, 50.375, 1.3411e-10
40400, 50.5, 1.35276e-10
40500, 50.625, 1.34798e-10
40600, 50.75, 1.33582e-10
40700, 50.875, 1.35242e-10
40800, 51, 1.34967e-10
40900, 51.125, 1.33142e-10
41000, 51.25, 1.35594e-10
41100, 51.375, 1.35176e-10
41200, 51.5, 1.33051e-10
41300, 51.625, 1.35496e-10
41400, 51.75, 1.35123e-10
41500, 51.875, 1.33324e-10
41600, 52, 1.35483e-10
41700, 52.125, 1.34809e-10
41800, 52.25, 1.33576e-10
41900, 52.375, 1.35318e-10
42000, 52.5, 1.34919e-10
42100, 52.625, 1.34089e-10
42200, 52.75, 1.35437e-10
42300, 52.875, 1.35277e-10
42400, 53, 1.34427e-10
42500, 53.125, 1.35405e-10
42600, 53.25, 1.35738e-10
42700, 53.375, 1.34616e-10
42800, 53.5, 1.35527e-10
42900, 53.625, 1.36372e-10
43000, 53.75, 1.35118e-10
43100, 53.875, 1.35718e-10
43200, 54, 1.36697e-10
43300, 54.125, 1.35443e-10
43400, 54.25, 1.35821e-10
43500, 54.375, 1.36929e-10
43600, 54.5, 1.35355e-10
43700, 54.625, 1.35444e-10
43800, 54.75, 1.3652e-10
43900, 54.875, 1.35486e-10
44000, 55, 1.34801e-10
44100, 55.125, 1.36096e-10
44200, 55.25, 1.35251e-10
44300, 55.375, 1.34073e-10
44400, 55.5, 1.35883e-10
44500, 55.625, 1.35301e-10
44600, 55.75, 1.33279e-10
44700, 55.875, 1.3576e-10
44800, 56, 1.35141e-10
44900, 56.125, 1.32877e-10
45000, 56.25, 1.35859e-10
45100, 56.375, 1.35225e-10
45200, 56.5, 1.32889e-10
45300, 56.625, 1.35652e-10
45400, 56.75, 1.35135e-10
45500, 56.875, 1.33289e-10
45600, 57, 1.3548e-10
45700, 57.125, 1.35063e-10
45800, 57.25, 1.33663e-10
45900, 57.375, 1.35313e-10
46000, 57.5, 1.35005e-10
46100, 57.625, 1.3395e-10
46200, 57.75, 1.35073e-10
46300, 57.875, 1.35207e-10
46400, 58, 1.34281e-10
46500, 58.125, 1.34925e-10
46600, 58.25, 1.3494e-10
46700, 58.375, 1.33839e-10
46800, 58.5, 1.34041e-10
46900, 58.625, 1.34361e-10
47000, 58.75, 1.338e-10
47100, 58.875, 1.33879e-10
47200, 59, 1.35912e-10
47300, 59.125, 1.34829e-10
47400, 59.25, 1.34794e-10
47500, 59.375, 1.37157e-10
47600, 59.5, 1.33235e-10
47700, 59.625, 1.32527e-10
47800, 59.75, 1.34311e-10
47900, 59.875, 1.30226e-10
48000, 60, 1.30092e-10
48100, 60.125, 1.32471e-10
48200, 60.25, 1.30119e-10
48300, 60.375, 1.29542e-10
48400, 60.5, 1.32676e-10
48500, 60.625, 1.32286e-10
48600, 60.75, 1.33504e-10
48700, 60.875, 1.36375e-10
48800, 61, 1.34333e-10
48900, 61.125, 1.33488e-10
49000, 61.25, 1.37345e-10
49100, 61.375, 1.35834e-10
49200, 61.5, 1.33255e-10
49300, 61.625, 1.36291e-10
49400, 61.75, 1.35478e-10
49500, 61.875, 1.33261e-10
49600, 62, 1.36682e-10
49700, 62.125, 1.3547e-10
49800, 62.25, 1.33392e-10
49900, 62.375, 1.37303e-10
50000, 62.5, 1.3595e-10
50100, 62.625, 1.3409e-10
50200, 62.75, 1.36514e-10
50300, 62.875, 1.35918e-10
50400, 63, 1.34904e-10
50500, 63.125, 1.36127e-10
50600, 63.25, 1.36299e-10
50700, 63.375, 1.35437e-10
50800, 63.5, 1.3633e-10
50900, 63.625, 1.36558e-10
51000, 63.75, 1.35724e-10
51100, 63.875, 1.36658e-10
51200, 64, 1.36887e-10
51300, 64.125, 1.36001e-10
51400, 64.25, 1.37136e-10
51500, 64.375, 1.37445e-10
51600, 64.5, 1.36669e-10
51700, 64.625, 1.37452e-10
51800, 64.75, 1.37797e-10
51900, 64.875, 1.36655e-10
52000, 65, 1.37366e-10
52100, 65.125, 1.37904e-10
52200, 65.25, 1.36833e-10
52300, 65.375, 1.36901e-10
52400, 65.5, 1.37668e-10
52500, 65.625, 1.3669e-10
52600, 65.75, 1.3609e-10
52700, 65.875, 1.37422e-10
52800, 66, 1.36341e-10
52900, 66.125, 1.35158e-10
53000, 66.25, 1.37148e-10
53100, 66.375, 1.36069e-10
53200, 66.5, 1.34497e-10
53300, 66.625, 1.3714e-10
53400, 66.75, 1.36374e-10
53500, 66.875, 1.34285e-10
53600, 67, 1.37535e-10
53700, 67.125, 1.36901e-10
53800, 67.25, 1.34548e-10
53900, 67.375, 1.37591e-10
54000, 67.5, 1.3756e-10
54100, 67.625, 1.35614e-10
54200, 67.75, 1.37888e-10
54300, 67.875, 1.3809e-10
54400, 68, 1.36765e-10
54500, 68.125, 1.38519e-10
54600, 68.25, 1.38688e-10
54700, 68.375, 1.37874e-10
54800, 68.5, 1.39093e-10
54900, 68.625, 1.39367e-10
55000, 68.75, 1.38749e-10
55100, 68.875, 1.39621e-10
55200, 69, 1.39966e-10
55300, 69.125, 1.38954e-10
55400, 69.25, 1.39897e-10
55500, 69.375, 1.40829e-10
55600, 69.5, 1.39631e-10
55700, 69.625, 1.40084e-10
55800, 69.75, 1.41356e-10
55900, 69.875, 1.39493e-10
56000, 70, 1.39833e-10
56100, 70.125, 1.41111e-10
56200, 70.25, 1.39024e-10
56300, 70.375, 1.39058e-10
56400, 70.5, 1.4027e-10
56500, 70.625, 1.386e-10
56600, 70.75, 1.37904e-10
56700, 70.875, 1.39677e-10
56800, 71, 1.3819e-10
56900, 71.125, 1.37074e-10
57000, 71.25, 1.39254e-10
57100, 71.375, 1.38248e-10
57200, 71.5, 1.3622e-10
57300, 71.625, 1.39019e-10
57400, 71.75, 1.38371e-10
57500, 71.875, 1.36003e-10
57600, 72, 1.39138e-10
57700, 72.125, 1.38669e-10
57800, 72.25, 1.36422e-10
57900, 72.375, 1.3933e-10
58000, 72.5, 1.39108e-10
58100, 72.625, 1.3715e-10
58200, 72.75, 1.39532e-10
58300, 72.875, 1.39359e-10
58400, 73, 1.38136e-10
58500, 73.125, 1.39907e-10
58600, 73.25, 1.39734e-10
58700, 73.375, 1.38993e-10
58800, 73.5, 1.40125e-10
58900, 73.625, 1.40248e-10
59000, 73.75, 1.39503e-10
59100, 73.875, 1.40432e-10
59200, 74, 1.40811e-10
59300, 74.125, 1.39701e-10
59400, 74.25, 1.40734e-10
59500, 74.375, 1.413e-10
59600, 74.5, 1.402e-10
59700, 74.625, 1.40734e-10
59800, 74.75, 1.41812e-10
59900, 74.875, 1.40082e-10
60000, 75, 1.40555e-10
60100, 75.125, 1.41452e-10
60200, 75.25, 1.39875e-10
60300, 75.375, 1.39835e-10
60400, 75.5, 1.41233e-10
60500, 75.625, 1.39518e-10
60600, 75.75, 1.38823e-10
60700, 75.875, 1.40886e-10
60800, 76, 1.39213e-10
60900, 76.125, 1.37808e-10
61000, 76.25, 1.40539e-10
61100, 76.375, 1.39236e-10
61200, 76.5, 1.37134e-10
61300, 76.625, 1.40839e-10
61400, 76.75, 1.39621e-10
61500, 76.875, 1.37073e-10
61600, 77, 1.4083e-10
61700, 77.125, 1.39925e-10
61800, 77.25, 1.37662e-10
61900, 77.375, 1.40672e-10
62000, 77.5, 1.39918e-10
62100, 77.625, 1.38183e-10
62200, 77.75, 1.40544e-10
62300, 77.875, 1.40053e-10
62400, 78, 1.39112e-10
62500, 78.125, 1.40786e-10
62600, 78.25, 1.40646e-10
62700, 78.375, 1.39963e-10
62800, 78.5, 1.40983e-10
62900, 78.625, 1.41357e-10
63000, 78.75, 1.40257e-10
63100, 78.875, 1.415e-10
63200, 79, 1.42041e-10
63300, 79.125, 1.4093e-10
63400, 79.25, 1.41698e-10
63500, 79.375, 1.42697e-10
63600, 79.5, 1.40945e-10
63700, 79.625, 1.41645e-10
63800, 79.75, 1.42977e-10
63900, 79.875, 1.409e-10
64000, 80, 1.41173e-10
64100, 80.125, 1.42606e-10
64200, 80.25, 1.40906e-10
64300, 80.375, 1.40604e-10
64400, 80.5, 1.4235e-10
64500, 80.625, 1.40667e-10
64600, 80.75, 1.39883e-10
64700, 80.875, 1.42152e-10
64800, 81, 1.40462e-10
64900, 81.125, 1.39106e-10
65000, 81.25, 1.42044e-10
65100, 81.375, 1.40639e-10
65200, 81.5, 1.38698e-10
65300, 81.625, 1.4221e-10
65400, 81.75, 1.40995e-10
65500, 81.875, 1.38896e-10
65600, 82, 1.41979e-10
65700, 82.125, 1.41263e-10
65800, 82.25, 1.39326e-10
65900, 82.375, 1.41842e-10
66000, 82.5, 1.41254e-10
66100, 82.625, 1.39794e-10
66200, 82.75, 1.41831e-10
66300, 82.875, 1.41438e-10
66400, 83, 1.40471e-10
66500, 83.125, 1.42034e-10
66600, 83.25, 1.42114e-10
66700, 83.375, 1.41042e-10
66800, 83.5, 1.42541e-10
66900, 83.625, 1.43006e-10
67000, 83.75, 1.41426e-10
67100, 83.875, 1.43082e-10
67200, 84, 1.43838e-10
67300, 84.125, 1.41999e-10
67400, 84.25, 1.43205e-10
67500, 84.375, 1.44593e-10
67600, 84.5, 1.42199e-10
67700, 84.625, 1.43161e-10
67800, 84.75, 1.44515e-10
67900, 84.875, 1.42395e-10
68000, 85, 1.42879e-10
68100, 85.125, 1.44341e-10
68200, 85.25, 1.42617e-10
68300, 85.375, 1.42316e-10
68400, 85.5, 1.44164e-10
68500, 85.625, 1.42685e-10
68600, 85.75, 1.41571e-10
68700, 85.875, 1.43952e-10
68800, 86, 1.4286e-10
68900, 86.125, 1.40963e-10
69000, 86.25, 1.43728e-10
69100, 86.375, 1.4303e-10
69200, 86.5, 1.40631e-10
69300, 86.625, 1.43961e-10
69400, 86.75, 1.43063e-10
69500, 86.875, 1.41108e-10
69600, 87, 1.43833e-10
69700, 87.125, 1.43225e-10
69800, 87.25, 1.4136e-10
69900, 87.375, 1.43746e-10
70000, 87.5, 1.43126e-10
70100, 87.625, 1.41885e-10
70200, 87.75, 1.43654e-10
70300, 87.875, 1.43441e-10
70400, 88, 1.42181e-10
70500, 88.125, 1.4374e-10
70600, 88.25, 1.44064e-10
70700, 88.375, 1.4266e-10
70800, 88.5, 1.44041e-10
70900, 88.625, 1.44798e-10
71000, 88.75, 1.43291e-10
71100, 88.875, 1.44285e-10
71200, 89, 1.45435e-10
71300, 89.125, 1.43347e-10
71400, 89.25, 1.44193e-10
71500, 89.375, 1.45637e-10
71600, 89.5, 1.43443e-10
71700, 89.625, 1.43784e-10
71800, 89.75, 1.45302e-10
71900, 89.875, 1.43407e-10
72000, 90, 1.43489e-10
72100, 90.125, 1.44814e-10
72200, 90.25, 1.43266e-10
72300, 90.375, 1.42746e-10
72400, 90.5, 1.44501e-10
72500, 90.625, 1.42922e-10
72600, 90.75, 1.4201e-10
72700, 90.875, 1.44236e-10
72800, 91, 1.42927e-10
72900, 91.125, 1.41308e-10
73000, 91.25, 1.44459e-10
73100, 91.375, 1.43137e-10
73200, 91.5, 1.41253e-10
73300, 91.625, 1.44217e-10
73400, 91.75, 1.43259e-10
73500, 91.875, 1.41689e-10
73600, 92, 1.44328e-10
73700, 92.125, 1.43401e-10
73800, 92.25, 1.42117e-10
73900, 92.375, 1.44238e-10
74000, 92.5, 1.43732e-10
74100, 92.625, 1.42703e-10
74200, 92.75, 1.44375e-10
74300, 92.875, 1.44413e-10
74400, 93, 1.43106e-10
74500, 93.125, 1.44492e-10
74600, 93.25, 1.45138e-10
74700, 93.375, 1.43431e-10
74800, 93.5, 1.44787e-10
74900, 93.625, 1.45955e-10
75000, 93.75, 1.44031e-10
75100, 93.875, 1.44997e-10
75200, 94, 1.46229e-10
75300, 94.125, 1.44211e-10
75400, 94.25, 1.44937e-10
75500, 94.375, 1.46282e-10
75600, 94.5, 1.44171e-10
75700, 94.625, 1.44618e-10
75800, 94.75, 1.45613e-10
75900, 94.875, 1.43959e-10
76000, 95, 1.43774e-10
76100, 95.125, 1.45106e-10
76200, 95.25, 1.43554e-10
76300, 95.375, 1.42944e-10
76400, 95.5, 1.44753e-10
76500, 95.625, 1.43376e-10
76600, 95.75, 1.41919e-10
76700, 95.875, 1.44626e-10
76800, 96, 1.43076e-10
76900, 96.125, 1.41405e-10
77000, 96.25, 1.44721e-10
77100, 96.375, 1.43325e-10
77200, 96.5, 1.41487e-10
77300, 96.625, 1.44501e-10
77400, 96.75, 1.43434e-10
77500, 96.875, 1.41862e-10
77600, 97, 1.44358e-10
77700, 97.125, 1.43435e-10
77800, 97.25, 1.42321e-10
77900, 97.375, 1.44226e-10
78000, 97.5, 1.43636e-10
78100, 97.625, 1.42601e-10
78200, 97.75, 1.44007e-10
78300, 97.875, 1.43964e-10
78400, 98, 1.42867e-10
78500, 98.125, 1.43808e-10
78600, 98.25, 1.4372e-10
78700, 98.375, 1.42514e-10
78800, 98.5, 1.42916e-10
78900, 98.625, 1.43328e-10
79000, 98.75, 1.42427e-10
79100, 98.875, 1.42518e-10
79200, 99, 1.44569e-10
79300, 99.125, 1.43033e-10
79400, 99.25, 1.42988e-10
79500, 99.375, 1.45662e-10
79600, 99.5, 1.41212e-10
79700, 99.625, 1.40588e-10
79800, 99.75, 1.42622e-10
79900, 99.875, 1.37874e-10
80000, 100, 1.38057e-10
