Iteration,Time,Residual
18200, 22.75, 9.73849e-10
18300, 22.875, 9.87129e-10
18400, 23, 9.84062e-10
18500, 23.125, 9.38748e-10
18600, 23.25, 9.76933e-10
18700, 23.375, 9.85134e-10
18800, 23.5, 9.84256e-10
18900, 23.625, 9.36152e-10
19000, 23.75, 9.81245e-10
19100, 23.875, 9.85221e-10
19200, 24, 9.80726e-10
19300, 24.125, 9.43922e-10
19400, 24.25, 9.84886e-10
19500, 24.375, 9.88166e-10
19600, 24.5, 9.81891e-10
19700, 24.625, 9.43417e-10
19800, 24.75, 9.86063e-10
19900, 24.875, 9.87831e-10
20000, 25, 9.77587e-10
20100, 25.125, 9.44169e-10
20200, 25.25, 9.82712e-10
20300, 25.375, 9.87867e-10
20400, 25.5, 9.74352e-10
20500, 25.625, 9.49338e-10
20600, 25.75, 9.8878e-10
20700, 25.875, 9.91359e-10
20800, 26, 9.74225e-10
20900, 26.125, 9.55024e-10
21000, 26.25, 9.90032e-10
21100, 26.375, 9.93423e-10
21200, 26.5, 9.70143e-10
21300, 26.625, 9.52646e-10
21400, 26.75, 9.9056e-10
21500, 26.875, 9.96685e-10
21600, 27, 9.67368e-10
21700, 27.125, 9.5029e-10
21800, 27.25, 9.89239e-10
21900, 27.375, 1.00037e-09
22000, 27.5, 9.68133e-10
22100, 27.625, 9.47969e-10
22200, 27.75, 9.90862e-10
22300, 27.875, 1.0054e-09
22400, 28, 9.67169e-10
22500, 28.125, 9.49482e-10
22600, 28.25, 9.93369e-10
22700, 28.375, 1.00586e-09
22800, 28.5, 9.64744e-10
22900, 28.625, 9.47114e-10
23000, 28.75, 9.87817e-10
23100, 28.875, 1.00203e-09
23200, 29, 9.56039e-10
23300, 29.125, 9.45777e-10
23400, 29.25, 9.83927e-10
23500, 29.375, 9.99744e-10
23600, 29.5, 9.52863e-10
23700, 29.625, 9.46469e-10
23800, 29.75, 9.83267e-10
23900, 29.875, 9.98845e-10
24000, 30, 9.51314e-10
24100, 30.125, 9.49582e-10
24200, 30.25, 9.80203e-10
24300, 30.375, 1.00075e-09
24400, 30.5, 9.47883e-10
24500, 30.625, 9.52498e-10
24600, 30.75, 9.80187e-10
24700, 30.875, 1.00058e-09
24800, 31, 9.48764e-10
24900, 31.125, 9.54973e-10
25000, 31.25, 9.79937e-10
25100, 31.375, 9.98863e-10
25200, 31.5, 9.46232e-10
25300, 31.625, 9.58323e-10
25400, 31.75, 9.78444e-10
25500, 31.875, 9.96444e-10
25600, 32, 9.46369e-10
25700, 32.125, 9.60719e-10
25800, 32.25, 9.78896e-10
25900, 32.375, 9.95841e-10
26000, 32.5, 9.4549e-10
26100, 32.625, 9.64734e-10
26200, 32.75, 9.77769e-10
26300, 32.875, 9.93862e-10
26400, 33, 9.45302e-10
26500, 33.125, 9.6552e-10
26600, 33.25, 9.77854e-10
26700, 33.375, 9.92012e-10
26800, 33.5, 9.45285e-10
26900, 33.625, 9.68647e-10
27000, 33.75, 9.76883e-10
27100, 33.875, 9.9021e-10
27200, 34, 9.46008e-10
27300, 34.125, 9.67529e-10
27400, 34.25, 9.79052e-10
27500, 34.375, 9.83564e-10
27600, 34.5, 9.46655e-10
27700, 34.625, 9.68976e-10
27800, 34.75, 9.77321e-10
27900, 34.875, 9.82069e-10
28000, 35, 9.45193e-10
28100, 35.125, 9.70841e-10
28200, 35.25, 9.79872e-10
28300, 35.375, 9.76196e-10
28400, 35.5, 9.46503e-10
28500, 35.625, 9.71249e-10
28600, 35.75, 9.81205e-10
28700, 35.875, 9.74096e-10
28800, 36, 9.434e-10
28900, 36.125, 9.75762e-10
29000, 36.25, 9.85347e-10
29100, 36.375, 9.71631e-10
29200, 36.5, 9.43297e-10
29300, 36.625, 9.79374e-10
29400, 36.75, 9.87811e-10
29500, 36.875, 9.74385e-10
29600, 37, 9.43224e-10
29700, 37.125, 9.81726e-10
29800, 37.25, 9.93328e-10
29900, 37.375, 9.76702e-10
30000, 37.5, 9.49897e-10
30100, 37.625, 9.87752e-10
30200, 37.75, 9.99658e-10
30300, 37.875, 9.84831e-10
30400, 38, 9.58346e-10
30500, 38.125, 9.95543e-10
30600, 38.25, 1.00646e-09
30700, 38.375, 9.90295e-10
30800, 38.5, 9.63502e-10
30900, 38.625, 1.00134e-09
31000, 38.75, 1.01355e-09
31100, 38.875, 9.96624e-10
31200, 39, 9.68177e-10
31300, 39.125, 1.00815e-09
31400, 39.25, 1.02149e-09
31500, 39.375, 9.98372e-10
31600, 39.5, 9.71419e-10
31700, 39.625, 1.00826e-09
31800, 39.75, 1.02224e-09
31900, 39.875, 9.99126e-10
32000, 40, 9.73669e-10
32100, 40.125, 1.01055e-09
32200, 40.25, 1.02505e-09
32300, 40.375, 9.99226e-10
32400, 40.5, 9.77224e-10
32500, 40.625, 1.01272e-09
32600, 40.75, 1.02691e-09
32700, 40.875, 9.95027e-10
32800, 41, 9.7907e-10
32900, 41.125, 1.0112e-09
33000, 41.25, 1.02848e-09
33100, 41.375, 9.91981e-10
33200, 41.5, 9.81668e-10
33300, 41.625, 1.01074e-09
33400, 41.75, 1.02962e-09
33500, 41.875, 9.89058e-10
33600, 42, 9.84382e-10
33700, 42.125, 1.00789e-09
33800, 42.25, 1.03057e-09
33900, 42.375, 9.8503e-10
34000, 42.5, 9.88087e-10
34100, 42.625, 1.00748e-09
34200, 42.75, 1.03069e-09
34300, 42.875, 9.8229e-10
34400, 43, 9.90992e-10
34500, 43.125, 1.00654e-09
34600, 43.25, 1.02949e-09
34700, 43.375, 9.80158e-10
34800, 43.5, 9.91167e-10
34900, 43.625, 1.0057e-09
35000, 43.75, 1.0271e-09
35100, 43.875, 9.74794e-10
35200, 44, 9.93234e-10
35300, 44.125, 1.00525e-09
35400, 44.25, 1.02299e-09
35500, 44.375, 9.71086e-10
35600, 44.5, 9.91079e-10
35700, 44.625, 1.00253e-09
35800, 44.75, 1.02194e-09
35900, 44.875, 9.64767e-10
36000, 45, 9.87622e-10
36100, 45.125, 1.00181e-09
36200, 45.25, 1.01903e-09
36300, 45.375, 9.62306e-10
36400, 45.5, 9.85636e-10
36500, 45.625, 9.99893e-10
36600, 45.75, 1.01749e-09
36700, 45.875, 9.60141e-10
36800, 46, 9.86135e-10
36900, 46.125, 9.99502e-10
37000, 46.25, 1.0127e-09
37100, 46.375, 9.62845e-10
37200, 46.5, 9.81702e-10
37300, 46.625, 1.00239e-09
37400, 46.75, 1.01284e-09
37500, 46.875, 9.63139e-10
37600, 47, 9.83134e-10
37700, 47.125, 1.0031e-09
37800, 47.25, 1.01487e-09
37900, 47.375, 9.65398e-10
38000, 47.5, 9.83856e-10
38100, 47.625, 1.00634e-09
38200, 47.75, 1.01308e-09
38300, 47.875, 9.68191e-10
38400, 48, 9.85902e-10
38500, 48.125, 1.00568e-09
38600, 48.25, 1.01486e-09
38700, 48.375, 9.69568e-10
38800, 48.5, 9.86516e-10
38900, 48.625, 1.0081e-09
39000, 48.75, 1.01339e-09
39100, 48.875, 9.73349e-10
39200, 49, 9.91913e-10
39300, 49.125, 1.00903e-09
39400, 49.25, 1.01525e-09
39500, 49.375, 9.75549e-10
39600, 49.5, 9.93393e-10
39700, 49.625, 1.01138e-09
39800, 49.75, 1.01278e-09
39900, 49.875, 9.77339e-10
40000, 50, 9.97115e-10
40100, 50.125, 1.01152e-09
40200, 50.25, 1.01383e-09
40300, 50.375, 9.77947e-10
40400, 50.5, 1.00075e-09
40500, 50.625, 1.01218e-09
40600, 50.75, 1.01089e-09
40700, 50.875, 9.81874e-10
40800, 51, 1.00565e-09
40900, 51.125, 1.01476e-09
41000, 51.25, 1.0099e-09
41100, 51.375, 9.82174e-10
41200, 51.5, 1.00996e-09
41300, 51.625, 1.01917e-09
41400, 51.75, 1.00832e-09
41500, 51.875, 9.834e-10
41600, 52, 1.01495e-09
41700, 52.125, 1.02329e-09
41800, 52.25, 1.0078e-09
41900, 52.375, 9.84974e-10
42000, 52.5, 1.01835e-09
42100, 52.625, 1.02597e-09
42200, 52.75, 1.00619e-09
42300, 52.875, 9.87183e-10
42400, 53, 1.0164e-09
42500, 53.125, 1.02969e-09
42600, 53.25, 1.00029e-09
42700, 53.375, 9.90442e-10
42800, 53.5, 1.01889e-09
42900, 53.625, 1.03495e-09
43000, 53.75, 1.00006e-09
43100, 53.875, 9.94703e-10
43200, 54, 1.02224e-09
43300, 54.125, 1.03856e-09
43400, 54.25, 9.96266e-10
43500, 54.375, 9.9828e-10
43600, 54.5, 1.02004e-09
43700, 54.625, 1.04291e-09
43800, 54.75, 9.9506e-10
43900, 54.875, 1.00134e-09
44000, 55, 1.021e-09
44100, 55.125, 1.04382e-09
44200, 55.25, 9.90935e-10
44300, 55.375, 1.00234e-09
44400, 55.5, 1.02222e-09
44500, 55.625, 1.04461e-09
44600, 55.75, 9.90893e-10
44700, 55.875, 1.00595e-09
44800, 56, 1.02381e-09
44900, 56.125, 1.0456e-09
45000, 56.25, 9.90561e-10
45100, 56.375, 1.00676e-09
45200, 56.5, 1.02587e-09
45300, 56.625, 1.04675e-09
45400, 56.75, 9.91022e-10
45500, 56.875, 1.00717e-09
45600, 57, 1.0265e-09
45700, 57.125, 1.04922e-09
45800, 57.25, 9.91474e-10
45900, 57.375, 1.00828e-09
46000, 57.5, 1.02566e-09
46100, 57.625, 1.04972e-09
46200, 57.75, 9.95111e-10
46300, 57.875, 1.00942e-09
46400, 58, 1.02622e-09
46500, 58.125, 1.0475e-09
46600, 58.25, 9.96615e-10
46700, 58.375, 1.00373e-09
46800, 58.5, 1.02086e-09
46900, 58.625, 1.03104e-09
47000, 58.75, 9.9236e-10
47100, 58.875, 9.97351e-10
47200, 59, 1.01461e-09
47300, 59.125, 1.01563e-09
47400, 59.25, 9.78919e-10
47500, 59.375, 9.91264e-10
47600, 59.5, 9.82244e-10
47700, 59.625, 9.61289e-10
47800, 59.75, 9.4731e-10
47900, 59.875, 9.76835e-10
48000, 60, 1.01236e-09
48100, 60.125, 9.83148e-10
48200, 60.25, 9.86967e-10
48300, 60.375, 1.02228e-09
48400, 60.5, 1.05492e-09
48500, 60.625, 9.99391e-10
48600, 60.75, 1.01343e-09
48700, 60.875, 1.04311e-09
48800, 61, 1.07046e-09
48900, 61.125, 1.00457e-09
49000, 61.25, 1.01004e-09
49100, 61.375, 1.02809e-09
49200, 61.5, 1.05995e-09
49300, 61.625, 1.00843e-09
49400, 61.75, 1.0277e-09
49500, 61.875, 1.04571e-09
49600, 62, 1.06197e-09
49700, 62.125, 1.00783e-09
49800, 62.25, 1.04257e-09
49900, 62.375, 1.05992e-09
50000, 62.5, 1.06588e-09
50100, 62.625, 1.01581e-09
50200, 62.75, 1.05169e-09
50300, 62.875, 1.06335e-09
50400, 63, 1.06846e-09
50500, 63.125, 1.01655e-09
50600, 63.25, 1.0566e-09
50700, 63.375, 1.06411e-09
50800, 63.5, 1.06843e-09
50900, 63.625, 1.01845e-09
51000, 63.75, 1.05961e-09
51100, 63.875, 1.066e-09
51200, 64, 1.06704e-09
51300, 64.125, 1.02487e-09
51400, 64.25, 1.06336e-09
51500, 64.375, 1.06769e-09
51600, 64.5, 1.06808e-09
51700, 64.625, 1.02595e-09
51800, 64.75, 1.06151e-09
51900, 64.875, 1.06923e-09
52000, 65, 1.06406e-09
52100, 65.125, 1.02798e-09
52200, 65.25, 1.06031e-09
52300, 65.375, 1.066e-09
52400, 65.5, 1.06165e-09
52500, 65.625, 1.03525e-09
52600, 65.75, 1.06408e-09
52700, 65.875, 1.07036e-09
52800, 66, 1.06081e-09
52900, 66.125, 1.04177e-09
53000, 66.25, 1.06485e-09
53100, 66.375, 1.07251e-09
53200, 66.5, 1.05549e-09
53300, 66.625, 1.04019e-09
53400, 66.75, 1.06308e-09
53500, 66.875, 1.07234e-09
53600, 67, 1.05138e-09
53700, 67.125, 1.03572e-09
53800, 67.25, 1.05982e-09
53900, 67.375, 1.07446e-09
54000, 67.5, 1.04706e-09
54100, 67.625, 1.03255e-09
54200, 67.75, 1.06241e-09
54300, 67.875, 1.07757e-09
54400, 68, 1.04535e-09
54500, 68.125, 1.03453e-09
54600, 68.25, 1.0652e-09
54700, 68.375, 1.07832e-09
54800, 68.5, 1.04217e-09
54900, 68.625, 1.03367e-09
55000, 68.75, 1.06089e-09
55100, 68.875, 1.07646e-09
55200, 69, 1.03239e-09
55300, 69.125, 1.03255e-09
55400, 69.25, 1.05592e-09
55500, 69.375, 1.07279e-09
55600, 69.5, 1.02829e-09
55700, 69.625, 1.03213e-09
55800, 69.75, 1.05403e-09
55900, 69.875, 1.07429e-09
56000, 70, 1.02668e-09
56100, 70.125, 1.03428e-09
56200, 70.25, 1.05004e-09
56300, 70.375, 1.07657e-09
56400, 70.5, 1.02296e-09
56500, 70.625, 1.03487e-09
56600, 70.75, 1.05053e-09
56700, 70.875, 1.07881e-09
56800, 71, 1.02227e-09
56900, 71.125, 1.03651e-09
57000, 71.25, 1.04858e-09
57100, 71.375, 1.07573e-09
57200, 71.5, 1.0198e-09
57300, 71.625, 1.03847e-09
57400, 71.75, 1.04565e-09
57500, 71.875, 1.07217e-09
57600, 72, 1.02004e-09
57700, 72.125, 1.03927e-09
57800, 72.25, 1.04553e-09
57900, 72.375, 1.07087e-09
58000, 72.5, 1.0183e-09
58100, 72.625, 1.04221e-09
58200, 72.75, 1.04465e-09
58300, 72.875, 1.06607e-09
58400, 73, 1.0159e-09
58500, 73.125, 1.04111e-09
58600, 73.25, 1.04384e-09
58700, 73.375, 1.06563e-09
58800, 73.5, 1.01557e-09
58900, 73.625, 1.04531e-09
59000, 73.75, 1.04639e-09
59100, 73.875, 1.06681e-09
59200, 74, 1.01783e-09
59300, 74.125, 1.0427e-09
59400, 74.25, 1.05055e-09
59500, 74.375, 1.0611e-09
59600, 74.5, 1.02051e-09
59700, 74.625, 1.04501e-09
59800, 74.75, 1.05115e-09
59900, 74.875, 1.06337e-09
60000, 75, 1.02097e-09
60100, 75.125, 1.04559e-09
60200, 75.25, 1.05398e-09
60300, 75.375, 1.05937e-09
60400, 75.5, 1.02306e-09
60500, 75.625, 1.04627e-09
60600, 75.75, 1.05669e-09
60700, 75.875, 1.0574e-09
60800, 76, 1.0204e-09
60900, 76.125, 1.0479e-09
61000, 76.25, 1.0599e-09
61100, 76.375, 1.05846e-09
61200, 76.5, 1.02371e-09
61300, 76.625, 1.05431e-09
61400, 76.75, 1.06486e-09
61500, 76.875, 1.06253e-09
61600, 77, 1.02854e-09
61700, 77.125, 1.05591e-09
61800, 77.25, 1.06966e-09
61900, 77.375, 1.0653e-09
62000, 77.5, 1.03489e-09
62100, 77.625, 1.0603e-09
62200, 77.75, 1.075e-09
62300, 77.875, 1.07151e-09
62400, 78, 1.03996e-09
62500, 78.125, 1.06553e-09
62600, 78.25, 1.08066e-09
62700, 78.375, 1.07424e-09
62800, 78.5, 1.04062e-09
62900, 78.625, 1.06905e-09
63000, 78.75, 1.08615e-09
63100, 78.875, 1.07852e-09
63200, 79, 1.03951e-09
63300, 79.125, 1.07335e-09
63400, 79.25, 1.09213e-09
63500, 79.375, 1.07982e-09
63600, 79.5, 1.04456e-09
63700, 79.625, 1.07614e-09
63800, 79.75, 1.09575e-09
63900, 79.875, 1.08044e-09
64000, 80, 1.04939e-09
64100, 80.125, 1.07902e-09
64200, 80.25, 1.09788e-09
64300, 80.375, 1.07984e-09
64400, 80.5, 1.05213e-09
64500, 80.625, 1.08218e-09
64600, 80.75, 1.10033e-09
64700, 80.875, 1.07457e-09
64800, 81, 1.05472e-09
64900, 81.125, 1.08117e-09
65000, 81.25, 1.10276e-09
65100, 81.375, 1.07083e-09
65200, 81.5, 1.05908e-09
65300, 81.625, 1.08175e-09
65400, 81.75, 1.10257e-09
65500, 81.875, 1.06472e-09
65600, 82, 1.05873e-09
65700, 82.125, 1.07625e-09
65800, 82.25, 1.1025e-09
65900, 82.375, 1.05821e-09
66000, 82.5, 1.06139e-09
66100, 82.625, 1.07548e-09
66200, 82.75, 1.10246e-09
66300, 82.875, 1.05465e-09
66400, 83, 1.06251e-09
66500, 83.125, 1.07508e-09
66600, 83.25, 1.10081e-09
66700, 83.375, 1.05181e-09
66800, 83.5, 1.06502e-09
66900, 83.625, 1.07543e-09
67000, 83.75, 1.10032e-09
67100, 83.875, 1.04801e-09
67200, 84, 1.06764e-09
67300, 84.125, 1.07831e-09
67400, 84.25, 1.09667e-09
67500, 84.375, 1.04437e-09
67600, 84.5, 1.06745e-09
67700, 84.625, 1.07537e-09
67800, 84.75, 1.09689e-09
67900, 84.875, 1.03621e-09
68000, 85, 1.0634e-09
68100, 85.125, 1.07636e-09
68200, 85.25, 1.09475e-09
68300, 85.375, 1.03654e-09
68400, 85.5, 1.06496e-09
68500, 85.625, 1.07906e-09
68600, 85.75, 1.10058e-09
68700, 85.875, 1.03818e-09
68800, 86, 1.06874e-09
68900, 86.125, 1.08322e-09
69000, 86.25, 1.09718e-09
69100, 86.375, 1.04336e-09
69200, 86.5, 1.06444e-09
69300, 86.625, 1.08699e-09
69400, 86.75, 1.09858e-09
69500, 86.875, 1.04274e-09
69600, 87, 1.06734e-09
69700, 87.125, 1.08983e-09
69800, 87.25, 1.09999e-09
69900, 87.375, 1.04675e-09
70000, 87.5, 1.06873e-09
70100, 87.625, 1.09077e-09
70200, 87.75, 1.09877e-09
70300, 87.875, 1.04653e-09
70400, 88, 1.0669e-09
70500, 88.125, 1.08699e-09
70600, 88.25, 1.09713e-09
70700, 88.375, 1.04531e-09
70800, 88.5, 1.0665e-09
70900, 88.625, 1.08775e-09
71000, 88.75, 1.09625e-09
71100, 88.875, 1.04928e-09
71200, 89, 1.07127e-09
71300, 89.125, 1.08821e-09
71400, 89.25, 1.09811e-09
71500, 89.375, 1.05238e-09
71600, 89.5, 1.07291e-09
71700, 89.625, 1.08894e-09
71800, 89.75, 1.09546e-09
71900, 89.875, 1.0517e-09
72000, 90, 1.07624e-09
72100, 90.125, 1.08939e-09
72200, 90.25, 1.09475e-09
72300, 90.375, 1.05303e-09
72400, 90.5, 1.08089e-09
72500, 90.625, 1.09236e-09
72600, 90.75, 1.09434e-09
72700, 90.875, 1.05601e-09
72800, 91, 1.08544e-09
72900, 91.125, 1.09406e-09
73000, 91.25, 1.09252e-09
73100, 91.375, 1.0574e-09
73200, 91.5, 1.08732e-09
73300, 91.625, 1.09548e-09
73400, 91.75, 1.08829e-09
73500, 91.875, 1.05631e-09
73600, 92, 1.08986e-09
73700, 92.125, 1.09732e-09
73800, 92.25, 1.0851e-09
73900, 92.375, 1.05743e-09
74000, 92.5, 1.0955e-09
74100, 92.625, 1.10024e-09
74200, 92.75, 1.08349e-09
74300, 92.875, 1.06465e-09
74400, 93, 1.09675e-09
74500, 93.125, 1.11071e-09
74600, 93.25, 1.08057e-09
74700, 93.375, 1.0688e-09
74800, 93.5, 1.10096e-09
74900, 93.625, 1.11634e-09
75000, 93.75, 1.07962e-09
75100, 93.875, 1.07101e-09
75200, 94, 1.10423e-09
75300, 94.125, 1.12133e-09
75400, 94.25, 1.07653e-09
75500, 94.375, 1.07906e-09
75600, 94.5, 1.10497e-09
75700, 94.625, 1.128e-09
75800, 94.75, 1.07863e-09
75900, 94.875, 1.08444e-09
76000, 95, 1.10919e-09
76100, 95.125, 1.13218e-09
76200, 95.25, 1.07555e-09
76300, 95.375, 1.0877e-09
76400, 95.5, 1.1111e-09
76500, 95.625, 1.13482e-09
76600, 95.75, 1.07629e-09
76700, 95.875, 1.09187e-09
76800, 96, 1.11504e-09
76900, 96.125, 1.13887e-09
77000, 96.25, 1.08021e-09
77100, 96.375, 1.09702e-09
77200, 96.5, 1.11998e-09
77300, 96.625, 1.1426e-09
77400, 96.75, 1.08284e-09
77500, 96.875, 1.09965e-09
77600, 97, 1.12291e-09
77700, 97.125, 1.14693e-09
77800, 97.25, 1.08685e-09
77900, 97.375, 1.10295e-09
78000, 97.5, 1.12424e-09
78100, 97.625, 1.1484e-09
78200, 97.75, 1.09022e-09
78300, 97.875, 1.10638e-09
78400, 98, 1.12365e-09
78500, 98.125, 1.1468e-09
78600, 98.25, 1.09178e-09
78700, 98.375, 1.09896e-09
78800, 98.5, 1.1212e-09
78900, 98.625, 1.13018e-09
79000, 98.75, 1.08802e-09
79100, 98.875, 1.09283e-09
79200, 99, 1.11224e-09
79300, 99.125, 1.1142e-09
79400, 99.25, 1.07487e-09
79500, 99.375, 1.08035e-09
79600, 99.5, 1.07616e-09
79700, 99.625, 1.05348e-09
79800, 99.75, 1.03957e-09
79900, 99.875, 1.06228e-09
80000, 100, 1.09872e-09
