Iteration,Time,Residual
47200, 59, 3.56419e-09
47300, 59.125, 3.56808e-09
47400, 59.25, 3.58166e-09
47500, 59.375, 3.50831e-09
47600, 59.5, 3.76442e-09
47700, 59.625, 3.89112e-09
47800, 59.75, 4.11633e-09
47900, 59.875, 3.94057e-09
48000, 60, 3.81582e-09
48100, 60.125, 3.57588e-09
48200, 60.25, 3.29251e-09
48300, 60.375, 3.27614e-09
48400, 60.5, 3.31665e-09
48500, 60.625, 3.35249e-09
48600, 60.75, 3.49242e-09
48700, 60.875, 3.42534e-09
48800, 61, 3.38864e-09
48900, 61.125, 3.42516e-09
49000, 61.25, 3.26498e-09
49100, 61.375, 3.20638e-09
49200, 61.5, 3.33024e-09
49300, 61.625, 3.29362e-09
49400, 61.75, 3.24684e-09
49500, 61.875, 3.2573e-09
49600, 62, 3.29963e-09
49700, 62.125, 3.38794e-09
49800, 62.25, 3.41117e-09
49900, 62.375, 3.21708e-09
50000, 62.5, 3.35806e-09
50100, 62.625, 3.41997e-09
50200, 62.75, 3.38623e-09
50300, 62.875, 3.34428e-09
50400, 63, 3.29425e-09
50500, 63.125, 3.40746e-09
50600, 63.25, 3.40585e-09
50700, 63.375, 3.35502e-09
50800, 63.5, 3.2527e-09
50900, 63.625, 3.35377e-09
51000, 63.75, 3.39828e-09
51100, 63.875, 3.41332e-09
51200, 64, 3.39415e-09
51300, 64.125, 3.26529e-09
51400, 64.25, 3.36725e-09
51500, 64.375, 3.38828e-09
51600, 64.5, 3.40761e-09
51700, 64.625, 3.30341e-09
51800, 64.75, 3.29866e-09
51900, 64.875, 3.44698e-09
52000, 65, 3.33446e-09
52100, 65.125, 3.36903e-09
52200, 65.25, 3.28117e-09
52300, 65.375, 3.27254e-09
52400, 65.5, 3.32405e-09
52500, 65.625, 3.39702e-09
52600, 65.75, 3.29176e-09
52700, 65.875, 3.20874e-09
52800, 66, 3.39809e-09
52900, 66.125, 3.33323e-09
53000, 66.25, 3.37602e-09
53100, 66.375, 3.29619e-09
53200, 66.5, 3.29313e-09
53300, 66.625, 3.40314e-09
53400, 66.75, 3.39044e-09
53500, 66.875, 3.39938e-09
53600, 67, 3.29184e-09
53700, 67.125, 3.33894e-09
53800, 67.25, 3.40839e-09
53900, 67.375, 3.4732e-09
54000, 67.5, 3.36283e-09
54100, 67.625, 3.30667e-09
54200, 67.75, 3.49314e-09
54300, 67.875, 3.40455e-09
54400, 68, 3.4341e-09
54500, 68.125, 3.33377e-09
54600, 68.25, 3.36373e-09
54700, 68.375, 3.438e-09
54800, 68.5, 3.48366e-09
54900, 68.625, 3.42924e-09
55000, 68.75, 3.30593e-09
55100, 68.875, 3.44313e-09
55200, 69, 3.46379e-09
55300, 69.125, 3.51068e-09
55400, 69.25, 3.38102e-09
55500, 69.375, 3.35865e-09
55600, 69.5, 3.5352e-09
55700, 69.625, 3.46883e-09
55800, 69.75, 3.46326e-09
55900, 69.875, 3.34377e-09
56000, 70, 3.39801e-09
56100, 70.125, 3.46895e-09
56200, 70.25, 3.53585e-09
56300, 70.375, 3.4285e-09
56400, 70.5, 3.34513e-09
56500, 70.625, 3.51546e-09
56600, 70.75, 3.46509e-09
56700, 70.875, 3.49016e-09
56800, 71, 3.38282e-09
56900, 71.125, 3.37892e-09
57000, 71.25, 3.48871e-09
57100, 71.375, 3.49392e-09
57200, 71.5, 3.46363e-09
57300, 71.625, 3.3306e-09
57400, 71.75, 3.4018e-09
57500, 71.875, 3.462e-09
57600, 72, 3.54048e-09
57700, 72.125, 3.38082e-09
57800, 72.25, 3.34862e-09
57900, 72.375, 3.54332e-09
58000, 72.5, 3.43852e-09
58100, 72.625, 3.45463e-09
58200, 72.75, 3.35915e-09
58300, 72.875, 3.35276e-09
58400, 73, 3.45141e-09
58500, 73.125, 3.49739e-09
58600, 73.25, 3.43928e-09
58700, 73.375, 3.32395e-09
58800, 73.5, 3.44242e-09
58900, 73.625, 3.44206e-09
59000, 73.75, 3.47756e-09
59100, 73.875, 3.35627e-09
59200, 74, 3.35235e-09
59300, 74.125, 3.47836e-09
59400, 74.25, 3.45807e-09
59500, 74.375, 3.46862e-09
59600, 74.5, 3.34625e-09
59700, 74.625, 3.36607e-09
59800, 74.75, 3.44321e-09
59900, 74.875, 3.52729e-09
60000, 75, 3.41183e-09
60100, 75.125, 3.36408e-09
60200, 75.25, 3.53383e-09
60300, 75.375, 3.44939e-09
60400, 75.5, 3.47129e-09
60500, 75.625, 3.37486e-09
60600, 75.75, 3.39415e-09
60700, 75.875, 3.49191e-09
60800, 76, 3.5403e-09
60900, 76.125, 3.46836e-09
61000, 76.25, 3.35123e-09
61100, 76.375, 3.43082e-09
61200, 76.5, 3.47644e-09
61300, 76.625, 3.53486e-09
61400, 76.75, 3.4165e-09
61500, 76.875, 3.37722e-09
61600, 77, 3.55324e-09
61700, 77.125, 3.49475e-09
61800, 77.25, 3.46327e-09
61900, 77.375, 3.38185e-09
62000, 77.5, 3.40878e-09
62100, 77.625, 3.48237e-09
62200, 77.75, 3.53742e-09
62300, 77.875, 3.50926e-09
62400, 78, 3.36485e-09
62500, 78.125, 3.53133e-09
62600, 78.25, 3.53757e-09
62700, 78.375, 3.47926e-09
62800, 78.5, 3.42811e-09
62900, 78.625, 3.4341e-09
63000, 78.75, 3.49732e-09
63100, 78.875, 3.54516e-09
63200, 79, 3.53068e-09
63300, 79.125, 3.36939e-09
63400, 79.25, 3.45865e-09
63500, 79.375, 3.51311e-09
63600, 79.5, 3.49218e-09
63700, 79.625, 3.43707e-09
63800, 79.75, 3.36345e-09
63900, 79.875, 3.53676e-09
64000, 80, 3.50069e-09
64100, 80.125, 3.46809e-09
64200, 80.25, 3.35181e-09
64300, 80.375, 3.39697e-09
64400, 80.5, 3.4307e-09
64500, 80.625, 3.47523e-09
64600, 80.75, 3.48262e-09
64700, 80.875, 3.32084e-09
64800, 81, 3.46935e-09
64900, 81.125, 3.5075e-09
65000, 81.25, 3.44433e-09
65100, 81.375, 3.36809e-09
65200, 81.5, 3.37532e-09
65300, 81.625, 3.48747e-09
65400, 81.75, 3.47271e-09
65500, 81.875, 3.47561e-09
65600, 82, 3.31222e-09
65700, 82.125, 3.40636e-09
65800, 82.25, 3.463e-09
65900, 82.375, 3.43709e-09
66000, 82.5, 3.41385e-09
66100, 82.625, 3.33469e-09
66200, 82.75, 3.48737e-09
66300, 82.875, 3.50013e-09
66400, 83, 3.45236e-09
66500, 83.125, 3.34133e-09
66600, 83.25, 3.4021e-09
66700, 83.375, 3.47339e-09
66800, 83.5, 3.46869e-09
66900, 83.625, 3.47881e-09
67000, 83.75, 3.3175e-09
67100, 83.875, 3.43298e-09
67200, 84, 3.49379e-09
67300, 84.125, 3.46875e-09
67400, 84.25, 3.41492e-09
67500, 84.375, 3.39334e-09
67600, 84.5, 3.53076e-09
67700, 84.625, 3.50498e-09
67800, 84.75, 3.50299e-09
67900, 84.875, 3.37949e-09
68000, 85, 3.46914e-09
68100, 85.125, 3.51999e-09
68200, 85.25, 3.52531e-09
68300, 85.375, 3.55118e-09
68400, 85.5, 3.40979e-09
68500, 85.625, 3.54312e-09
68600, 85.75, 3.60172e-09
68700, 85.875, 3.556e-09
68800, 86, 3.44779e-09
68900, 86.125, 3.50302e-09
69000, 86.25, 3.53905e-09
69100, 86.375, 3.56069e-09
69200, 86.5, 3.60343e-09
69300, 86.625, 3.40387e-09
69400, 86.75, 3.51989e-09
69500, 86.875, 3.59648e-09
69600, 87, 3.56734e-09
69700, 87.125, 3.55303e-09
69800, 87.25, 3.46437e-09
69900, 87.375, 3.60819e-09
70000, 87.5, 3.60543e-09
70100, 87.625, 3.57457e-09
70200, 87.75, 3.45277e-09
70300, 87.875, 3.55635e-09
70400, 88, 3.53984e-09
70500, 88.125, 3.57955e-09
70600, 88.25, 3.62071e-09
70700, 88.375, 3.40257e-09
70800, 88.5, 3.58193e-09
70900, 88.625, 3.64476e-09
71000, 88.75, 3.58703e-09
71100, 88.875, 3.55742e-09
71200, 89, 3.52505e-09
71300, 89.125, 3.61057e-09
71400, 89.25, 3.61211e-09
71500, 89.375, 3.61032e-09
71600, 89.5, 3.46915e-09
71700, 89.625, 3.57665e-09
71800, 89.75, 3.58367e-09
71900, 89.875, 3.5859e-09
72000, 90, 3.61679e-09
72100, 90.125, 3.45996e-09
72200, 90.25, 3.61733e-09
72300, 90.375, 3.637e-09
72400, 90.5, 3.5999e-09
72500, 90.625, 3.511e-09
72600, 90.75, 3.55795e-09
72700, 90.875, 3.60845e-09
72800, 91, 3.62016e-09
72900, 91.125, 3.63603e-09
73000, 91.25, 3.47359e-09
73100, 91.375, 3.59006e-09
73200, 91.5, 3.63274e-09
73300, 91.625, 3.61454e-09
73400, 91.75, 3.58699e-09
73500, 91.875, 3.50451e-09
73600, 92, 3.66073e-09
73700, 92.125, 3.63634e-09
73800, 92.25, 3.62405e-09
73900, 92.375, 3.52048e-09
74000, 92.5, 3.60444e-09
74100, 92.625, 3.59996e-09
74200, 92.75, 3.63395e-09
74300, 92.875, 3.66046e-09
74400, 93, 3.46747e-09
74500, 93.125, 3.64972e-09
74600, 93.25, 3.68088e-09
74700, 93.375, 3.62004e-09
74800, 93.5, 3.57555e-09
74900, 93.625, 3.55155e-09
75000, 93.75, 3.64322e-09
75100, 93.875, 3.63416e-09
75200, 94, 3.65041e-09
75300, 94.125, 3.48485e-09
75400, 94.25, 3.61474e-09
75500, 94.375, 3.63118e-09
75600, 94.5, 3.63199e-09
75700, 94.625, 3.62108e-09
75800, 94.75, 3.49562e-09
75900, 94.875, 3.67674e-09
76000, 95, 3.67287e-09
76100, 95.125, 3.64267e-09
76200, 95.25, 3.54482e-09
76300, 95.375, 3.594e-09
76400, 95.5, 3.61519e-09
76500, 95.625, 3.64682e-09
76600, 95.75, 3.67136e-09
76700, 95.875, 3.49052e-09
76800, 96, 3.63964e-09
76900, 96.125, 3.69224e-09
77000, 96.25, 3.66667e-09
77100, 96.375, 3.61986e-09
77200, 96.5, 3.56391e-09
77300, 96.625, 3.69849e-09
77400, 96.75, 3.67825e-09
77500, 96.875, 3.69064e-09
77600, 97, 3.55933e-09
77700, 97.125, 3.66599e-09
77800, 97.25, 3.68609e-09
77900, 97.375, 3.69827e-09
78000, 97.5, 3.72997e-09
78100, 97.625, 3.56357e-09
78200, 97.75, 3.75494e-09
78300, 97.875, 3.76884e-09
78400, 98, 3.71142e-09
78500, 98.125, 3.62528e-09
78600, 98.25, 3.64414e-09
78700, 98.375, 3.77314e-09
78800, 98.5, 3.80885e-09
78900, 98.625, 3.84146e-09
79000, 98.75, 3.6778e-09
79100, 98.875, 3.8564e-09
79200, 99, 3.90194e-09
79300, 99.125, 3.91579e-09
79400, 99.25, 3.94172e-09
79500, 99.375, 3.86432e-09
79600, 99.5, 4.12816e-09
79700, 99.625, 4.26022e-09
79800, 99.75, 4.46997e-09
79900, 99.875, 4.30145e-09
80000, 100, 4.2037e-09
