Iteration,Time,Residual
18700, 23.375, 3.34508e-10
18800, 23.5, 3.38541e-10
18900, 23.625, 3.41009e-10
19000, 23.75, 3.3977e-10
19100, 23.875, 3.34879e-10
19200, 24, 3.39021e-10
19300, 24.125, 3.34326e-10
19400, 24.25, 3.33456e-10
19500, 24.375, 3.3946e-10
19600, 24.5, 3.42406e-10
19700, 24.625, 3.40168e-10
19800, 24.75, 3.35006e-10
19900, 24.875, 3.35128e-10
20000, 25, 3.338e-10
20100, 25.125, 3.28133e-10
20200, 25.25, 3.30528e-10
20300, 25.375, 3.32252e-10
20400, 25.5, 3.31156e-10
20500, 25.625, 3.26307e-10
20600, 25.75, 3.26498e-10
20700, 25.875, 3.25669e-10
20800, 26, 3.25723e-10
20900, 26.125, 3.25529e-10
21000, 26.25, 3.26544e-10
21100, 26.375, 3.26076e-10
21200, 26.5, 3.24339e-10
21300, 26.625, 3.22594e-10
21400, 26.75, 3.25622e-10
21500, 26.875, 3.23429e-10
21600, 27, 3.28024e-10
21700, 27.125, 3.26301e-10
21800, 27.25, 3.29993e-10
21900, 27.375, 3.24378e-10
22000, 27.5, 3.2493e-10
22100, 27.625, 3.26062e-10
22200, 27.75, 3.24689e-10
22300, 27.875, 3.26454e-10
22400, 28, 3.26043e-10
22500, 28.125, 3.265e-10
22600, 28.25, 3.22398e-10
22700, 28.375, 3.22637e-10
22800, 28.5, 3.24137e-10
22900, 28.625, 3.22127e-10
23000, 28.75, 3.25093e-10
23100, 28.875, 3.24758e-10
23200, 29, 3.2558e-10
23300, 29.125, 3.22614e-10
23400, 29.25, 3.22026e-10
23500, 29.375, 3.2349e-10
23600, 29.5, 3.1997e-10
23700, 29.625, 3.25196e-10
23800, 29.75, 3.23788e-10
23900, 29.875, 3.26417e-10
24000, 30, 3.2558e-10
24100, 30.125, 3.23882e-10
24200, 30.25, 3.25989e-10
24300, 30.375, 3.21184e-10
24400, 30.5, 3.26696e-10
24500, 30.625, 3.26244e-10
24600, 30.75, 3.28278e-10
24700, 30.875, 3.28519e-10
24800, 31, 3.26247e-10
24900, 31.125, 3.27192e-10
25000, 31.25, 3.21781e-10
25100, 31.375, 3.26278e-10
25200, 31.5, 3.25982e-10
25300, 31.625, 3.28069e-10
25400, 31.75, 3.28306e-10
25500, 31.875, 3.27256e-10
25600, 32, 3.27676e-10
25700, 32.125, 3.21602e-10
25800, 32.25, 3.2457e-10
25900, 32.375, 3.25841e-10
26000, 32.5, 3.27787e-10
26100, 32.625, 3.29984e-10
26200, 32.75, 3.28675e-10
26300, 32.875, 3.29558e-10
26400, 33, 3.23603e-10
26500, 33.125, 3.25327e-10
26600, 33.25, 3.27369e-10
26700, 33.375, 3.28035e-10
26800, 33.5, 3.31042e-10
26900, 33.625, 3.29164e-10
27000, 33.75, 3.31331e-10
27100, 33.875, 3.25707e-10
27200, 34, 3.26172e-10
27300, 34.125, 3.2726e-10
27400, 34.25, 3.27721e-10
27500, 34.375, 3.3151e-10
27600, 34.5, 3.29982e-10
27700, 34.625, 3.3226e-10
27800, 34.75, 3.27732e-10
27900, 34.875, 3.27388e-10
28000, 35, 3.28608e-10
28100, 35.125, 3.27998e-10
28200, 35.25, 3.31561e-10
28300, 35.375, 3.31077e-10
28400, 35.5, 3.32226e-10
28500, 35.625, 3.30025e-10
28600, 35.75, 3.27827e-10
28700, 35.875, 3.30481e-10
28800, 36, 3.26129e-10
28900, 36.125, 3.31847e-10
29000, 36.25, 3.30586e-10
29100, 36.375, 3.33077e-10
29200, 36.5, 3.30887e-10
29300, 36.625, 3.29936e-10
29400, 36.75, 3.3202e-10
29500, 36.875, 3.2917e-10
29600, 37, 3.31834e-10
29700, 37.125, 3.32077e-10
29800, 37.25, 3.33262e-10
29900, 37.375, 3.33039e-10
30000, 37.5, 3.30756e-10
30100, 37.625, 3.33701e-10
30200, 37.75, 3.27309e-10
30300, 37.875, 3.31515e-10
30400, 38, 3.32622e-10
30500, 38.125, 3.33728e-10
30600, 38.25, 3.3506e-10
30700, 38.375, 3.3308e-10
30800, 38.5, 3.34938e-10
30900, 38.625, 3.28768e-10
31000, 38.75, 3.31936e-10
31100, 38.875, 3.334e-10
31200, 39, 3.34713e-10
31300, 39.125, 3.37845e-10
31400, 39.25, 3.36008e-10
31500, 39.375, 3.38127e-10
31600, 39.5, 3.32325e-10
31700, 39.625, 3.34243e-10
31800, 39.75, 3.34935e-10
31900, 39.875, 3.37038e-10
32000, 40, 3.37669e-10
32100, 40.125, 3.39838e-10
32200, 40.25, 3.38337e-10
32300, 40.375, 3.36699e-10
32400, 40.5, 3.33507e-10
32500, 40.625, 3.3656e-10
32600, 40.75, 3.35026e-10
32700, 40.875, 3.39634e-10
32800, 41, 3.38768e-10
32900, 41.125, 3.40664e-10
33000, 41.25, 3.38748e-10
33100, 41.375, 3.36057e-10
33200, 41.5, 3.37779e-10
33300, 41.625, 3.35718e-10
33400, 41.75, 3.39642e-10
33500, 41.875, 3.40161e-10
33600, 42, 3.41625e-10
33700, 42.125, 3.41155e-10
33800, 42.25, 3.38117e-10
33900, 42.375, 3.40179e-10
34000, 42.5, 3.36533e-10
34100, 42.625, 3.41213e-10
34200, 42.75, 3.41679e-10
34300, 42.875, 3.42962e-10
34400, 43, 3.42582e-10
34500, 43.125, 3.39211e-10
34600, 43.25, 3.40127e-10
34700, 43.375, 3.36007e-10
34800, 43.5, 3.3973e-10
34900, 43.625, 3.40961e-10
35000, 43.75, 3.4217e-10
35100, 43.875, 3.4076e-10
35200, 44, 3.38533e-10
35300, 44.125, 3.40327e-10
35400, 44.25, 3.36158e-10
35500, 44.375, 3.37351e-10
35600, 44.5, 3.39573e-10
35700, 44.625, 3.40414e-10
35800, 44.75, 3.40376e-10
35900, 44.875, 3.38925e-10
36000, 45, 3.40486e-10
36100, 45.125, 3.36012e-10
36200, 45.25, 3.36657e-10
36300, 45.375, 3.38982e-10
36400, 45.5, 3.39611e-10
36500, 45.625, 3.40292e-10
36600, 45.75, 3.39463e-10
36700, 45.875, 3.41554e-10
36800, 46, 3.36821e-10
36900, 46.125, 3.35741e-10
37000, 46.25, 3.37117e-10
37100, 46.375, 3.39358e-10
37200, 46.5, 3.40908e-10
37300, 46.625, 3.40845e-10
37400, 46.75, 3.43272e-10
37500, 46.875, 3.39597e-10
37600, 47, 3.37033e-10
37700, 47.125, 3.38322e-10
37800, 47.25, 3.3949e-10
37900, 47.375, 3.42168e-10
38000, 47.5, 3.42166e-10
38100, 47.625, 3.43219e-10
38200, 47.75, 3.402e-10
38300, 47.875, 3.35452e-10
38400, 48, 3.38302e-10
38500, 48.125, 3.3692e-10
38600, 48.25, 3.42044e-10
38700, 48.375, 3.41835e-10
38800, 48.5, 3.43939e-10
38900, 48.625, 3.40415e-10
39000, 48.75, 3.37461e-10
39100, 48.875, 3.39447e-10
39200, 49, 3.38304e-10
39300, 49.125, 3.42223e-10
39400, 49.25, 3.43651e-10
39500, 49.375, 3.43769e-10
39600, 49.5, 3.41585e-10
39700, 49.625, 3.38453e-10
39800, 49.75, 3.41259e-10
39900, 49.875, 3.37312e-10
40000, 50, 3.41403e-10
40100, 50.125, 3.41725e-10
40200, 50.25, 3.4297e-10
40300, 50.375, 3.41694e-10
40400, 50.5, 3.39756e-10
40500, 50.625, 3.42112e-10
40600, 50.75, 3.37596e-10
40700, 50.875, 3.3989e-10
40800, 51, 3.40264e-10
40900, 51.125, 3.41302e-10
41000, 51.25, 3.41906e-10
41100, 51.375, 3.42024e-10
41200, 51.5, 3.45157e-10
41300, 51.625, 3.40222e-10
41400, 51.75, 3.39584e-10
41500, 51.875, 3.4071e-10
41600, 52, 3.4128e-10
41700, 52.125, 3.43166e-10
41800, 52.25, 3.4499e-10
41900, 52.375, 3.46607e-10
42000, 52.5, 3.42886e-10
42100, 52.625, 3.39521e-10
42200, 52.75, 3.41551e-10
42300, 52.875, 3.4094e-10
42400, 53, 3.45114e-10
42500, 53.125, 3.45076e-10
42600, 53.25, 3.47663e-10
42700, 53.375, 3.43743e-10
42800, 53.5, 3.40744e-10
42900, 53.625, 3.41439e-10
43000, 53.75, 3.41236e-10
43100, 53.875, 3.45495e-10
43200, 54, 3.46858e-10
43300, 54.125, 3.47283e-10
43400, 54.25, 3.46309e-10
43500, 54.375, 3.41671e-10
43600, 54.5, 3.43356e-10
43700, 54.625, 3.40769e-10
43800, 54.75, 3.46563e-10
43900, 54.875, 3.45473e-10
44000, 55, 3.46691e-10
44100, 55.125, 3.45279e-10
44200, 55.25, 3.41951e-10
44300, 55.375, 3.4371e-10
44400, 55.5, 3.40496e-10
44500, 55.625, 3.44692e-10
44600, 55.75, 3.44647e-10
44700, 55.875, 3.44964e-10
44800, 56, 3.44344e-10
44900, 56.125, 3.44078e-10
45000, 56.25, 3.46118e-10
45100, 56.375, 3.42316e-10
45200, 56.5, 3.44916e-10
45300, 56.625, 3.43469e-10
45400, 56.75, 3.45119e-10
45500, 56.875, 3.46071e-10
45600, 57, 3.47689e-10
45700, 57.125, 3.47996e-10
45800, 57.25, 3.44969e-10
45900, 57.375, 3.45808e-10
46000, 57.5, 3.45213e-10
46100, 57.625, 3.45848e-10
46200, 57.75, 3.50274e-10
46300, 57.875, 3.52927e-10
46400, 58, 3.55809e-10
46500, 58.125, 3.60753e-10
46600, 58.25, 3.65465e-10
46700, 58.375, 3.80598e-10
46800, 58.5, 3.96672e-10
46900, 58.625, 4.11559e-10
47000, 58.75, 4.21321e-10
47100, 58.875, 4.27329e-10
47200, 59, 4.3293e-10
47300, 59.125, 4.23974e-10
47400, 59.25, 4.37029e-10
47500, 59.375, 4.46612e-10
47600, 59.5, 4.54003e-10
47700, 59.625, 4.60691e-10
47800, 59.75, 4.61676e-10
47900, 59.875, 4.55748e-10
48000, 60, 4.52928e-10
48100, 60.125, 4.52332e-10
48200, 60.25, 4.60857e-10
48300, 60.375, 4.4704e-10
48400, 60.5, 4.45994e-10
48500, 60.625, 4.58582e-10
48600, 60.75, 4.47038e-10
48700, 60.875, 4.35867e-10
48800, 61, 4.33792e-10
48900, 61.125, 4.25479e-10
49000, 61.25, 4.06058e-10
49100, 61.375, 4.01687e-10
49200, 61.5, 3.9455e-10
49300, 61.625, 3.87918e-10
49400, 61.75, 3.98835e-10
49500, 61.875, 3.88997e-10
49600, 62, 3.83123e-10
49700, 62.125, 3.73549e-10
49800, 62.25, 3.77352e-10
49900, 62.375, 3.75069e-10
50000, 62.5, 3.7539e-10
50100, 62.625, 3.8228e-10
50200, 62.75, 3.81879e-10
50300, 62.875, 3.75832e-10
50400, 63, 3.71243e-10
50500, 63.125, 3.70942e-10
50600, 63.25, 3.69641e-10
50700, 63.375, 3.69969e-10
50800, 63.5, 3.77007e-10
50900, 63.625, 3.75989e-10
51000, 63.75, 3.72225e-10
51100, 63.875, 3.64272e-10
51200, 64, 3.68735e-10
51300, 64.125, 3.68537e-10
51400, 64.25, 3.68084e-10
51500, 64.375, 3.76217e-10
51600, 64.5, 3.73776e-10
51700, 64.625, 3.70169e-10
51800, 64.75, 3.6086e-10
51900, 64.875, 3.62234e-10
52000, 65, 3.6309e-10
52100, 65.125, 3.58138e-10
52200, 65.25, 3.62049e-10
52300, 65.375, 3.61292e-10
52400, 65.5, 3.59271e-10
52500, 65.625, 3.50912e-10
52600, 65.75, 3.52481e-10
52700, 65.875, 3.5352e-10
52800, 66, 3.53441e-10
52900, 66.125, 3.54713e-10
53000, 66.25, 3.53647e-10
53100, 66.375, 3.50608e-10
53200, 66.5, 3.4708e-10
53300, 66.625, 3.456e-10
53400, 66.75, 3.50693e-10
53500, 66.875, 3.47801e-10
53600, 67, 3.54059e-10
53700, 67.125, 3.51129e-10
53800, 67.25, 3.54261e-10
53900, 67.375, 3.46096e-10
54000, 67.5, 3.46627e-10
54100, 67.625, 3.4957e-10
54200, 67.75, 3.48058e-10
54300, 67.875, 3.51145e-10
54400, 68, 3.51856e-10
54500, 68.125, 3.51728e-10
54600, 68.25, 3.45817e-10
54700, 68.375, 3.44482e-10
54800, 68.5, 3.47561e-10
54900, 68.625, 3.46135e-10
55000, 68.75, 3.51337e-10
55100, 68.875, 3.51463e-10
55200, 69, 3.51715e-10
55300, 69.125, 3.46906e-10
55400, 69.25, 3.43996e-10
55500, 69.375, 3.45687e-10
55600, 69.5, 3.42233e-10
55700, 69.625, 3.50688e-10
55800, 69.75, 3.50544e-10
55900, 69.875, 3.51742e-10
56000, 70, 3.49704e-10
56100, 70.125, 3.45834e-10
56200, 70.25, 3.4785e-10
56300, 70.375, 3.43935e-10
56400, 70.5, 3.5135e-10
56500, 70.625, 3.52177e-10
56600, 70.75, 3.51936e-10
56700, 70.875, 3.53261e-10
56800, 71, 3.49435e-10
56900, 71.125, 3.49864e-10
57000, 71.25, 3.44066e-10
57100, 71.375, 3.49986e-10
57200, 71.5, 3.5118e-10
57300, 71.625, 3.53113e-10
57400, 71.75, 3.5403e-10
57500, 71.875, 3.52802e-10
57600, 72, 3.51069e-10
57700, 72.125, 3.44947e-10
57800, 72.25, 3.48939e-10
57900, 72.375, 3.51518e-10
58000, 72.5, 3.5304e-10
58100, 72.625, 3.58941e-10
58200, 72.75, 3.55989e-10
58300, 72.875, 3.56387e-10
58400, 73, 3.48338e-10
58500, 73.125, 3.50725e-10
58600, 73.25, 3.52794e-10
58700, 73.375, 3.5359e-10
58800, 73.5, 3.60041e-10
58900, 73.625, 3.57796e-10
59000, 73.75, 3.57978e-10
59100, 73.875, 3.51502e-10
59200, 74, 3.50381e-10
59300, 74.125, 3.5144e-10
59400, 74.25, 3.5199e-10
59500, 74.375, 3.59699e-10
59600, 74.5, 3.57741e-10
59700, 74.625, 3.58468e-10
59800, 74.75, 3.5304e-10
59900, 74.875, 3.52091e-10
60000, 75, 3.51313e-10
60100, 75.125, 3.53722e-10
60200, 75.25, 3.58473e-10
60300, 75.375, 3.59763e-10
60400, 75.5, 3.58549e-10
60500, 75.625, 3.56965e-10
60600, 75.75, 3.51997e-10
60700, 75.875, 3.53995e-10
60800, 76, 3.51463e-10
60900, 76.125, 3.5986e-10
61000, 76.25, 3.59073e-10
61100, 76.375, 3.61996e-10
61200, 76.5, 3.5987e-10
61300, 76.625, 3.56162e-10
61400, 76.75, 3.55649e-10
61500, 76.875, 3.52697e-10
61600, 77, 3.58027e-10
61700, 77.125, 3.57846e-10
61800, 77.25, 3.59458e-10
61900, 77.375, 3.6047e-10
62000, 77.5, 3.57202e-10
62100, 77.625, 3.56328e-10
62200, 77.75, 3.50566e-10
62300, 77.875, 3.55209e-10
62400, 78, 3.55979e-10
62500, 78.125, 3.57245e-10
62600, 78.25, 3.61072e-10
62700, 78.375, 3.57732e-10
62800, 78.5, 3.57078e-10
62900, 78.625, 3.50324e-10
63000, 78.75, 3.51055e-10
63100, 78.875, 3.51515e-10
63200, 79, 3.54659e-10
63300, 79.125, 3.60472e-10
63400, 79.25, 3.56515e-10
63500, 79.375, 3.59861e-10
63600, 79.5, 3.53357e-10
63700, 79.625, 3.53156e-10
63800, 79.75, 3.52089e-10
63900, 79.875, 3.56368e-10
64000, 80, 3.58192e-10
64100, 80.125, 3.61116e-10
64200, 80.25, 3.59073e-10
64300, 80.375, 3.57881e-10
64400, 80.5, 3.5183e-10
64500, 80.625, 3.52917e-10
64600, 80.75, 3.51671e-10
64700, 80.875, 3.57206e-10
64800, 81, 3.56156e-10
64900, 81.125, 3.59687e-10
65000, 81.25, 3.58453e-10
65100, 81.375, 3.53861e-10
65200, 81.5, 3.53821e-10
65300, 81.625, 3.52178e-10
65400, 81.75, 3.56285e-10
65500, 81.875, 3.56884e-10
65600, 82, 3.60007e-10
65700, 82.125, 3.6009e-10
65800, 82.25, 3.55655e-10
65900, 82.375, 3.55393e-10
66000, 82.5, 3.53034e-10
66100, 82.625, 3.57665e-10
66200, 82.75, 3.57181e-10
66300, 82.875, 3.60464e-10
66400, 83, 3.60736e-10
66500, 83.125, 3.56354e-10
66600, 83.25, 3.55549e-10
66700, 83.375, 3.52032e-10
66800, 83.5, 3.55076e-10
66900, 83.625, 3.56018e-10
67000, 83.75, 3.60243e-10
67100, 83.875, 3.59628e-10
67200, 84, 3.57064e-10
67300, 84.125, 3.58258e-10
67400, 84.25, 3.54252e-10
67500, 84.375, 3.54457e-10
67600, 84.5, 3.55684e-10
67700, 84.625, 3.59014e-10
67800, 84.75, 3.60762e-10
67900, 84.875, 3.59261e-10
68000, 85, 3.60798e-10
68100, 85.125, 3.56612e-10
68200, 85.25, 3.55204e-10
68300, 85.375, 3.55708e-10
68400, 85.5, 3.57909e-10
68500, 85.625, 3.60241e-10
68600, 85.75, 3.58289e-10
68700, 85.875, 3.62396e-10
68800, 86, 3.57394e-10
68900, 86.125, 3.54407e-10
69000, 86.25, 3.528e-10
69100, 86.375, 3.57145e-10
69200, 86.5, 3.60673e-10
69300, 86.625, 3.61021e-10
69400, 86.75, 3.6492e-10
69500, 86.875, 3.61465e-10
69600, 87, 3.55299e-10
69700, 87.125, 3.55317e-10
69800, 87.25, 3.57508e-10
69900, 87.375, 3.60989e-10
70000, 87.5, 3.61837e-10
70100, 87.625, 3.64342e-10
70200, 87.75, 3.62682e-10
70300, 87.875, 3.55169e-10
70400, 88, 3.57657e-10
70500, 88.125, 3.56641e-10
70600, 88.25, 3.61676e-10
70700, 88.375, 3.6091e-10
70800, 88.5, 3.64792e-10
70900, 88.625, 3.61853e-10
71000, 88.75, 3.57137e-10
71100, 88.875, 3.57475e-10
71200, 89, 3.56588e-10
71300, 89.125, 3.59896e-10
71400, 89.25, 3.61526e-10
71500, 89.375, 3.63695e-10
71600, 89.5, 3.63106e-10
71700, 89.625, 3.5872e-10
71800, 89.75, 3.62377e-10
71900, 89.875, 3.58481e-10
72000, 90, 3.60786e-10
72100, 90.125, 3.60406e-10
72200, 90.25, 3.63126e-10
72300, 90.375, 3.63443e-10
72400, 90.5, 3.60164e-10
72500, 90.625, 3.64315e-10
72600, 90.75, 3.58442e-10
72700, 90.875, 3.59495e-10
72800, 91, 3.58001e-10
72900, 91.125, 3.61551e-10
73000, 91.25, 3.61606e-10
73100, 91.375, 3.62718e-10
73200, 91.5, 3.65953e-10
73300, 91.625, 3.61376e-10
73400, 91.75, 3.59052e-10
73500, 91.875, 3.59355e-10
73600, 92, 3.61685e-10
73700, 92.125, 3.62221e-10
73800, 92.25, 3.63411e-10
73900, 92.375, 3.66239e-10
74000, 92.5, 3.64384e-10
74100, 92.625, 3.58971e-10
74200, 92.75, 3.60947e-10
74300, 92.875, 3.60195e-10
74400, 93, 3.62947e-10
74500, 93.125, 3.61753e-10
74600, 93.25, 3.668e-10
74700, 93.375, 3.63434e-10
74800, 93.5, 3.59088e-10
74900, 93.625, 3.60253e-10
75000, 93.75, 3.61021e-10
75100, 93.875, 3.63408e-10
75200, 94, 3.63766e-10
75300, 94.125, 3.66659e-10
75400, 94.25, 3.66611e-10
75500, 94.375, 3.60354e-10
75600, 94.5, 3.63655e-10
75700, 94.625, 3.6059e-10
75800, 94.75, 3.66027e-10
75900, 94.875, 3.63215e-10
76000, 95, 3.67798e-10
76100, 95.125, 3.67341e-10
76200, 95.25, 3.63359e-10
76300, 95.375, 3.65845e-10
76400, 95.5, 3.63095e-10
76500, 95.625, 3.65562e-10
76600, 95.75, 3.64233e-10
76700, 95.875, 3.66903e-10
76800, 96, 3.66086e-10
76900, 96.125, 3.65559e-10
77000, 96.25, 3.69158e-10
77100, 96.375, 3.65555e-10
77200, 96.5, 3.66379e-10
77300, 96.625, 3.63997e-10
77400, 96.75, 3.67023e-10
77500, 96.875, 3.68117e-10
77600, 97, 3.69494e-10
77700, 97.125, 3.7245e-10
77800, 97.25, 3.6929e-10
77900, 97.375, 3.68431e-10
78000, 97.5, 3.66897e-10
78100, 97.625, 3.67848e-10
78200, 97.75, 3.71449e-10
78300, 97.875, 3.72658e-10
78400, 98, 3.77764e-10
78500, 98.125, 3.82764e-10
78600, 98.25, 3.86663e-10
78700, 98.375, 4.02126e-10
78800, 98.5, 4.19215e-10
78900, 98.625, 4.31602e-10
79000, 98.75, 4.41194e-10
79100, 98.875, 4.48791e-10
79200, 99, 4.55228e-10
79300, 99.125, 4.44987e-10
79400, 99.25, 4.59362e-10
79500, 99.375, 4.69649e-10
79600, 99.5, 4.74926e-10
79700, 99.625, 4.81269e-10
79800, 99.75, 4.85437e-10
79900, 99.875, 4.79545e-10
80000, 100, 4.75679e-10
