Iteration,Time,Residual
15400, 19.25, 3.47138e-10
15500, 19.375, 3.5198e-10
15600, 19.5, 3.52046e-10
15700, 19.625, 3.5742e-10
15800, 19.75, 3.61161e-10
15900, 19.875, 3.57268e-10
16000, 20, 3.54205e-10
16100, 20.125, 3.5561e-10
16200, 20.25, 3.58661e-10
16300, 20.375, 3.47687e-10
16400, 20.5, 3.50151e-10
16500, 20.625, 3.62577e-10
16600, 20.75, 3.57522e-10
16700, 20.875, 3.47864e-10
16800, 21, 3.39149e-10
16900, 21.125, 3.40866e-10
17000, 21.25, 3.28999e-10
17100, 21.375, 3.15874e-10
17200, 21.5, 3.1109e-10
17300, 21.625, 3.13407e-10
17400, 21.75, 3.1358e-10
17500, 21.875, 3.04418e-10
17600, 22, 3.07011e-10
17700, 22.125, 3.03913e-10
17800, 22.25, 2.99782e-10
17900, 22.375, 2.98146e-10
18000, 22.5, 3.00941e-10
18100, 22.625, 2.98771e-10
18200, 22.75, 2.95007e-10
18300, 22.875, 3.00383e-10
18400, 23, 3.00536e-10
18500, 23.125, 2.94011e-10
18600, 23.25, 2.95173e-10
18700, 23.375, 2.97692e-10
18800, 23.5, 2.94376e-10
18900, 23.625, 2.93006e-10
19000, 23.75, 2.98919e-10
19100, 23.875, 2.95118e-10
19200, 24, 2.90698e-10
19300, 24.125, 2.92177e-10
19400, 24.25, 2.96125e-10
19500, 24.375, 2.96717e-10
19600, 24.5, 2.94202e-10
19700, 24.625, 2.98946e-10
19800, 24.75, 2.95553e-10
19900, 24.875, 2.89836e-10
20000, 25, 2.9178e-10
